id_anime;nom_anime;note_anime;membres_anime;id_genre;id_type
5630;Higashi no Eden;8.03;276593;43;6
2829;Ie Naki Ko Remi;8.03;6528;44;6
30831;Kono Subarashii Sekai ni Shukufuku wo!;8.03;244877;44;6
416;Kurenai no Buta;8.03;74028;43;1
85;Mobile Suit Zeta Gundam;8.03;28959;49;6
30240;Prison School;8.03;227734;46;6
1254;Saint Seiya;8.03;70559;44;6
2605;Sayonara Zetsubou Sensei;8.03;174531;46;6
4163;Seto no Hanayome OVA;8.03;31973;46;4
3228;Zoku Sayonara Zetsubou Sensei;8.03;74040;46;6
1485;Akachan to Boku;8.02;8353;46;6
6351;Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen;8.02;138364;49;5
13119;Hakuouki Movie 2: Shikon Soukyuu;8.03;9492;43;1
3782;Kara no Kyoukai 2: Satsujin Kousatsu (Zen);8.02;114415;43;1
3572;Macross F;8.02;95551;43;6
8310;Magic Kaito;8.02;27274;44;5
114;Sakigake!! Cromartie Koukou;8.02;67254;46;6
11813;Shijou Saikyou no Deshi Kenichi OVA;8.02;24167;43;4
658;Touhai Densetsu Akagi: Yami ni Maiorita Tensai;8.02;48127;52;6
10012;Carnival Phantasm;8.01;71976;46;4
32370;D.Gray-man Hallow;8.01;72499;43;6
22961;Date A Live: Encore OVA;8.01;48432;68;4
22777;Dragon Ball Kai (2014);8.01;42666;43;6
29787;Gochuumon wa Usagi Desu ka??;8.01;38102;46;6
7062;Hidamari Sketch x ☆☆☆;8.01;15748;46;6
11887;Kokoro Connect;8.01;283847;46;6
9088;Saiyuuki Gaiden;8.01;5843;43;4
12815;Shirokuma Cafe;8.01;44668;46;6
6377;Zan Sayonara Zetsubou Sensei;8.01;55402;46;6
1470;City Hunter;8.00;19963;43;6
780;Detective Conan Movie 02: The Fourteenth Target;8.00;26284;44;1
27633;Gekkan Shoujo Nozaki-kun Specials;8.00;52672;46;5
2321;Giant Robo the Animation: Chikyuu ga Seishi Suru Hi;8.00;12283;43;4
17273;Hetalia: The Beautiful World Specials;8.00;8644;46;5
429;Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari;8.00;9268;46;4
18661;Kamisama Hajimemashita OVA;8.00;38678;46;4
14349;Little Witch Academia;8.00;111703;44;1
1729;Maria-sama ga Miteru 3rd;8.00;12394;49;4
31973;Mobile Suit Gundam Thunderbolt;8.00;14419;43;3
17949;The Everlasting Guilty Crown;8.00;11663;63;2
996;Bishoujo Senshi Sailor Moon: Sailor Stars;7.99;52586;44;6
9465;Break Blade 4: Sanka no Chi;7.99;41598;43;1
14175;Hanasaku Iroha: Home Sweet Home;7.99;34630;46;1
11239;Hidamari Sketch x Honeycomb;7.99;12590;46;6
967;Hokuto no Ken;7.99;40271;43;6
1695;Les Misérables: Shoujo Cosette;7.99;9605;49;6
339;Serial Experiments Lain;7.99;215829;47;6
7724;Shiki;7.99;251093;64;6
2753;Ushiro no Shoumen Daare;7.99;3811;49;1
8516;Baka to Test to Shoukanjuu Ni!;7.98;183722;46;6
779;Detective Conan Movie 01: The Timed Skyscraper;7.98;28947;44;1
1366;Detective Conan Movie 07: Crossroad in the Ancient Capital;7.98;21729;44;1
19319;Gundam Build Fighters;7.98;31606;43;6
15195;Hetalia: The Beautiful World;7.98;34960;46;3
187;Initial D Third Stage;7.98;39374;43;1
30311;Kuroko no Basket 3rd Season NG-shuu;7.98;10778;46;5
597;Neko no Ongaeshi;7.98;92499;44;1
400;Seihou Bukyou Outlaw Star;7.98;78600;43;6
18245;White Album 2;7.98;91075;49;6
28907;Gate: Jieitai Kanochi nite, Kaku Tatakaeri;7.97;244314;43;6
31637;Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season;7.97;153501;43;6
1571;Ghost Hunt;7.97;126426;46;6
267;Gungrave;7.97;95825;43;6
253;Jungle wa Itsumo Hare nochi Guu;7.97;22214;46;6
22673;Kuroko no Basket 2nd Season NG-shuu;7.97;20477;46;5
4080;Kyou kara Maou! 3rd Series;7.97;19510;44;6
27947;Lupin III (2015);7.97;16938;43;6
12917;Madang-Eul Naon Amtalg;7.97;1528;44;1
3750;Maria-sama ga Miteru 4th;7.97;11779;70;6
569;Musekinin Kanchou Tylor;7.97;19841;46;6
6007;Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu;7.97;81137;51;4
1253;Saint Seiya: Meiou Hades Meikai-hen;7.97;21240;43;4
15771;Saint☆Oniisan (Movie);7.97;30814;46;1
397;Seikai no Senki II;7.97;13888;43;6
949;Top wo Nerae! Gunbuster;7.97;51724;43;4
11001;Toshokan Sensou: Kakumei no Tsubasa;7.96;10244;43;1
17909;Uchouten Kazoku;7.96;64897;46;6
21185;Baby Steps;7.96;59818;68;6
9724;Break Blade 5: Shisen no Hate;7.96;40053;43;1
6768;Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem;7.96;23204;43;4
4872;Goku Sayonara Zetsubou Sensei;7.96;40358;46;4
12413;Jormungand;7.96;137610;43;6
2076;Kindaichi Shounen no Jikenbo (TV);7.96;8655;64;6
31251;Mobile Suit Gundam: Iron-Blooded Orphans;7.96;60525;43;6
5485;Shin Mazinger Shougeki! Z-hen;7.96;7872;43;6
5005;Tentai Senshi Sunred;7.96;12236;46;6
890;Yuusha-Ou GaoGaiGar;7.96;10031;44;6
269;Bleach;7.95;624055;43;6
14741;Chuunibyou demo Koi ga Shitai!;7.95;394399;46;6
1472;City Hunter 3;7.95;6723;43;6
33028;Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen;7.95;65503;43;6
7304;Detective Conan Movie 08: Time Travel of the Silver Sky;7.95;6515;44;5
8609;Detective Conan OVA 10: Kid in Trap Island;7.95;7757;44;4
6033;Dragon Ball Kai;7.95;116832;43;6
8479;Hetalia World Series;7.95;64416;46;3
254;Jungle wa Itsumo Hare nochi Guu Deluxe;7.95;8847;46;4
8525;Kami nomi zo Shiru Sekai;7.95;284846;46;6
19703;Kyousou Giga (TV);7.95;67732;43;6
25517;Magic Kaito 1412;7.95;43545;44;6
31764;Nejimaki Seirei Senki: Tenkyou no Alderamin;7.95;86475;43;6
27775;Plastic Memories;7.95;213493;49;6
21339;Psycho-Pass Movie;7.95;94677;43;1
2104;Seto no Hanayome;7.95;165008;46;6
24893;Sidonia no Kishi: Daikyuu Wakusei Seneki;7.95;57665;43;6
2150;Tanoshii Muumin Ikka;7.95;7761;44;6
12445;Tasogare Otome x Amnesia;7.95;172367;56;6
543;Vampire Hunter D (2000);7.95;68229;43;1
23225;Yuru Yuri Nachuyachumi!;7.95;28339;46;4
9252;Break Blade 3: Kyoujin no Ato;7.94;42653;43;1
12893;Danshi Koukousei no Nichijou Specials;7.94;49891;46;5
1505;Detective Conan Movie 09: Strategy Above the Depths;7.94;20347;44;1
4447;Detective Conan Movie 12: Full Score of Fear;7.94;19290;44;1
317;Final Fantasy VII: Advent Children;7.94;138659;43;1
22265;Free!: Eternal Summer;7.94;150596;46;6
13117;Hakuouki Movie 1: Kyoto Ranbu;7.94;12076;43;1
9563;Hidamari Sketch x ☆☆☆ Specials;7.94;8734;46;5
16904;K: Missing Kings;7.94;98549;43;1
97;Last Exile;7.94;104193;43;6
20517;Little Busters!: EX;7.94;26709;46;5
2273;Mobile Suit Gundam Wing: Endless Waltz Movie;7.94;35711;43;1
1735;Naruto: Shippuuden;7.94;533578;43;6
20159;Pokemon: The Origin;7.94;85947;43;5
12403;Yuru Yuri♪♪;7.94;83097;46;6
7044;Zan Sayonara Zetsubou Sensei Bangaichi;7.94;22704;46;4
31646;3-gatsu no Lion;7.93;59492;49;6
32998;91 Days;7.93;140604;43;6
30123;Akagami no Shirayuki-hime;7.93;157551;49;6
31339;Drifters;7.93;102857;43;6
2890;Gake no Ue no Ponyo;7.93;140277;44;1
468;Ghost in the Shell 2: Innocence;7.93;85714;61;1
29755;Haikyuu!! Movie 1: Owari to Hajimari;7.94;13094;46;1
25303;Haikyuu!! OVA;7.93;30063;74;4
24471;Hoozuki no Reitetsu OVA;7.93;6073;46;4
516;Keroro Gunsou;7.93;31632;46;6
1425;Lupin III: Part II;7.93;10873;43;6
5310;Macross F Movie 1: Itsuwari no Utahime;7.93;20637;43;1
93;Mobile Suit Gundam Seed;7.93;96973;43;6
8038;Nodame Cantabile Finale Special;7.93;23388;46;5
322;Paradise Kiss;7.93;86380;46;6
6154;Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa;7.93;4975;44;5
7588;Saraiya Goyou;7.93;40819;55;6
10083;Shiki Specials;7.93;37657;56;5
1172;Slayers Try;7.93;32742;44;6
31711;To LOVE-Ru Darkness 2nd Specials;7.93;22487;46;5
2265;Transformers the Movie;7.93;6540;43;1
23249;Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune;7.93;5431;43;1
30370;Akatsuki no Yona OVA;7.92;29398;43;4
9919;Ao no Exorcist;7.92;583823;43;6
1818;Claymore;7.92;316853;43;6
34036;Detective Conan: Episode One - Chiisaku Natta Meitantei;8.10;2493;44;5
10090;Ghost in the Shell: Stand Alone Complex - Solid State Society 3D;7.91;7515;61;1
17895;Golden Time;7.92;273191;46;6
1824;Hadashi no Gen;7.92;16474;49;1
4192;Hayate no Gotoku!!;7.92;67323;43;6
10357;Jinrui wa Suitai Shimashita;7.92;89373;46;6
19489;Little Witch Academia: Mahoujikake no Parade;7.92;53024;44;1
4472;Lucky☆Star: Original na Visual to Animation;7.92;84833;46;4
19613;New Initial D Movie: Legend 1 - Kakusei;7.92;7695;43;1
5530;Pandora Hearts;7.92;229567;44;6
6591;Rurouni Kenshin DVD-BOX Special Ending;7.92;9695;55;5
10218;Berserk: Ougon Jidai-hen I - Haou no Tamago;7.91;77103;43;1
388;Capeta;7.91;9711;45;6
28999;Charlotte;7.91;310137;49;6
1379;Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.;7.91;26746;44;1
23293;Lupin the IIIrd: Jigen Daisuke no Bohyou;7.91;5939;43;1
1910;Master Keaton OVA;7.91;3205;44;4
33221;Mobile Suit Gundam Thunderbolt: December Sky;7.92;2833;43;1
18897;Nisekoi;7.91;347599;46;6
31380;To LOVE-Ru Darkness 2nd OVA;7.91;18575;46;4
28677;Yamada-kun to 7-nin no Majo (TV);7.91;193566;46;6
7193;Aoi Bungaku Series;7.90;93074;49;6
1961;Arashi no Yoru ni;7.90;11458;44;1
21405;Bokura wa Minna Kawaisou;7.90;159793;46;6
2761;Densetsu Kyojin Ideon: Hatsudou-hen;7.90;2963;49;1
1491;Ginga Tetsudou 999;7.90;12672;44;6
106;Hana yori Dango;7.90;28341;49;6
5835;Hanasakeru Seishounen;7.90;37051;49;6
3604;Hidamari Sketch x 365;7.90;19180;46;6
11237;Hidamari Sketch x SP;7.90;7999;46;5
2828;Ie Naki Ko;7.90;4479;44;6
4087;Michiko to Hatchin;7.90;82625;43;6
28881;New Initial D Movie: Legend 2 - Tousou;7.90;4641;45;1
582;Sexy Commando Gaiden: Sugoiyo!! Masaru-san;7.90;6473;46;6
8311;Tegamibachi Reverse;7.90;36228;44;6
21995;Ao Haru Ride;7.89;227417;46;6
532;Bishoujo Senshi Sailor Moon S;7.89;66911;49;6
552;Digimon Adventure;7.89;182208;43;6
13629;Furiko;7.89;8809;49;5
7645;Heartcatch Precure!;7.89;12825;43;6
249;InuYasha;7.89;281632;43;6
4886;InuYasha: Kuroi Tessaiga;7.89;16373;44;5
451;InuYasha: Tenka Hadou no Ken;7.89;51079;44;1
9734;K-On!!: Keikaku!;7.89;50496;46;5
433;Kumo no Mukou, Yakusoku no Basho;7.89;103975;49;1
6115;Lupin III vs. Detective Conan;7.89;15220;43;5
80;Mobile Suit Gundam;7.89;51566;43;6
1092;Mobile Suit Gundam III: Encounters in Space;7.89;11343;43;1
20767;Noragami OVA;7.89;104775;43;4
10119;Seitokai Yakuindomo OVA;7.89;63265;46;4
1921;Urusei Yatsura Movie 2: Beautiful Dreamer;7.89;5663;43;1
1562;Yamato Nadeshiko Shichihenge♥;7.89;92088;46;6
11111;Another;7.88;534657;56;6
32863;Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen;7.88;7999;43;3
11737;Ao no Exorcist Movie;7.88;105183;43;1
28249;Arslan Senki (TV);7.88;152811;43;6
13535;Binbougami ga!;7.88;117091;46;6
1520;Black Jack;7.88;14414;49;4
28121;Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka;7.88;336349;43;6
30191;Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou;7.88;22774;43;5
10497;Hetalia World Series Specials;7.88;14348;46;5
6862;K-On!: Live House!;7.88;70787;46;5
251;Kyou kara Maou!;7.88;58150;44;6
18153;Kyoukai no Kanata;7.88;359011;51;6
875;Mind Game;7.88;32756;44;1
795;Oniisama e...;7.88;11424;49;6
33994;Servamp Specials;7.88;5973;46;5
18397;Shingeki no Kyojin OVA;7.88;121063;43;4
29830;Tamayura: Sotsugyou Shashin Part 3 - Akogare;7.88;3089;46;1
16870;The Last: Naruto the Movie;7.88;85013;43;1
479;The Law of Ueki;7.88;60027;44;6
15197;Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu;7.87;61020;43;1
32189;Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen;7.87;83343;43;6
31859;Hai to Gensou no Grimgar;7.87;213342;43;6
15451;High School DxD New;7.87;266657;43;6
33446;Huyao Xiao Hongniang: Yue Hong;7.87;1043;46;3
570;Jin-Rou;7.87;62464;49;1
5680;K-On!;7.87;386048;46;6
2175;Kino no Tabi: The Beautiful World - Byouki no Kuni - For You;7.87;23453;44;1
1887;Lucky☆Star;7.87;305837;46;6
90;Mobile Suit Gundam Wing;7.87;86001;43;6
91;Mobile Suit Gundam Wing: Endless Waltz;7.87;28485;43;4
2594;Piano no Mori;7.87;24278;44;1
210;Ranma ½;7.87;105212;46;6
1007;Ranma ½ OVA;7.87;16804;46;4
19775;Sidonia no Kishi;7.87;118341;43;6
534;Slayers;7.87;73476;44;6
9790;Sora no Otoshimono: Tokeijikake no Angeloid;7.87;70391;46;1
2582;Soukou Kihei Votoms;7.87;9008;43;6
407;Tantei Gakuen Q;7.87;16591;46;6
6213;Toaru Kagaku no Railgun;7.87;231079;43;6
1000;Uchuu Kaizoku Captain Harlock;7.87;14869;43;6
1375;Watashi no Ashinaga Ojisan;7.87;5600;46;6
8514;Break Blade 2: Ketsubetsu no Michi;7.86;44900;43;1
951;Chibi Maruko-chan;7.86;4739;46;6
12117;Detective Conan Movie 16: The Eleventh Striker;7.86;14938;44;1
2508;Genshiken 2;7.86;55825;46;6
19115;Giovanni no Shima;7.86;10115;49;1
6904;Hellsing I: Digest for Freaks;7.86;20263;43;4
22125;Kuroko no Basket: Mou Ikkai Yarimasen ka;7.86;20397;46;5
4454;Macross F: Close Encounter - Deculture Edition;7.86;8911;43;5
32547;Non Non Biyori Repeat OVA;7.86;9729;46;4
15959;Nurarihyon no Mago OVA;7.86;11401;43;4
16239;One Piece: Episode of Luffy - Hand Island no Bouken;7.86;21489;43;5
31772;One Punch Man Specials;7.86;75502;43;5
396;Seikai no Senki;7.86;18580;43;6
8407;Sora no Otoshimono: Forte;7.86;146697;46;6
20057;Space☆Dandy;7.86;123529;46;6
9074;Arakawa Under the Bridge x Bridge;7.85;80394;46;6
7305;Detective Conan Movie 10: Promo Special;7.85;4069;44;5
226;Elfen Lied;7.85;623511;43;6
644;Hachimitsu to Clover Specials;7.85;21164;46;5
2405;Hello! Lady Lynn;7.85;1757;49;6
15117;Kami nomi zo Shiru Sekai: Tenri-hen;7.85;68623;46;4
10460;Kimi to Boku.;7.85;86196;46;6
6050;Mahou Sensei Negima! Mou Hitotsu no Sekai;7.85;12413;43;4
444;Maria-sama ga Miteru: Haru;7.85;14983;49;6
82;Mobile Suit Gundam 0080: War in the Pocket;7.85;22609;44;4
15315;Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?;7.85;218231;46;6
30347;Nanatsu no Taizai OVA;7.85;37540;43;4
31704;One Punch Man: Road to Hero;7.85;94839;43;4
1699;Romeo x Juliet;7.85;91530;49;6
517;School Rumble Ichi Gakki Hoshuu;7.85;40868;46;4
29829;Tamayura: Sotsugyou Shashin Part 2 - Hibiki;7.85;3304;46;1
30868;Ajin Part 1: Shoudou;7.84;22279;43;1
22199;Akame ga Kill!;7.84;492133;43;6
14941;AKB0048: Next Stage;7.84;22302;63;6
978;Change!! Getter Robo: Sekai Saigo no Hi;7.84;5606;43;4
2994;Death Note Rewrite;7.84;88699;64;5
14735;Detective Conan Movie 17: Private Eye in the Distant Sea;7.84;12963;44;1
10350;Hakuouki Sekkaroku;7.84;14725;43;4
20431;Hoozuki no Reitetsu;7.84;47619;46;6
15487;Kuroko no Basket NG-shuu;7.84;32215;46;5
1462;Memories;7.84;38643;49;1
13667;Naruto: Shippuuden Movie 6 - Road to Ninja;7.84;87369;43;1
28927;Owari no Seraph: Nagoya Kessen-hen;7.84;190058;43;6
398;Seikai no Senki III;7.84;11044;43;4
20847;Seitokai Yakuindomo*;7.84;98544;46;6
2451;Space Cobra;7.84;6919;43;6
8937;Toaru Majutsu no Index II;7.84;184520;43;6
12883;Tsuritama;7.84;90625;46;6
30413;Yowamushi Pedal Movie;7.84;8838;46;1
30902;Yuru Yuri Nachuyachumi!+;7.84;19586;46;5
6347;Baka to Test to Shoukanjuu;7.83;301282;46;6
8086;Densetsu no Yuusha no Densetsu;7.83;130689;43;6
9982;Fairy Tail OVA;7.83;83421;46;4
1888;Ichigo Mashimaro OVA;7.83;15085;46;4
33082;Kingsglaive: Final Fantasy XV;7.83;15508;43;1
1096;Mobile Police Patlabor 2: The Movie;7.83;11957;49;1
14407;Persona 3 the Movie 1: Spring of Birth;7.83;45568;43;1
1719;Rozen Maiden: Ouvertüre;7.83;44388;43;5
290;Seikai no Monshou;7.83;26379;43;6
154;Shaman King;7.83;169517;43;6
11757;Sword Art Online;7.83;893100;43;6
5074;Tetsuwan Birdy Decode:02;7.83;29622;43;6
31733;Bishoujo Senshi Sailor Moon Crystal Season III;7.83;16530;48;6
1690;Bokurano;7.82;81408;49;6
4177;Bounen no Xamdou;7.82;79026;43;3
10092;Break Blade 6: Doukoku no Toride;7.82;39077;43;1
985;Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks;7.82;43673;44;5
18055;Hakkenden: Touhou Hakken Ibun 2nd Season;7.82;33466;43;6
6984;Hidamari Sketch x 365 Specials;7.82;10720;46;5
27991;K: Return of Kings;7.82;114904;43;6
21659;Kill la Kill Special;7.82;83795;43;5
3545;Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV);7.82;4734;46;6
474;Macross Plus;7.82;23138;49;4
1211;Macross Plus Movie Edition;7.82;8405;43;1
9510;Mitsudomoe Zouryouchuu!;7.82;26468;46;6
5751;Prince of Tennis: Another Story - Messages From Past and Future;7.82;9487;46;4
3515;Saint Seiya: Meiou Hades Elysion-hen;7.82;19044;43;4
13663;To LOVE-Ru Darkness;7.82;135929;46;6
13851;To LOVE-Ru Darkness OVA;7.82;57166;46;4
6956;Working!!;7.82;189367;46;6
9441;Yume-iro Pâtissière SP Professional;7.82;20397;73;6
233;Daa! Daa! Daa!;7.81;12673;46;6
2397;Digimon Adventure: Bokura no War Game!;7.81;37078;44;1
345;Eikoku Koi Monogatari Emma;7.81;23877;49;6
71;Full Metal Panic!;7.81;256325;43;6
10793;Guilty Crown;7.81;460959;43;6
9760;Hoshi wo Ou Kodomo;7.81;76286;44;1
160;Ima, Soko ni Iru Boku;7.81;56839;44;6
3713;Jigoku Shoujo Mitsuganae;7.81;58993;64;6
2593;Kara no Kyoukai 1: Fukan Fuukei;7.81;178880;43;1
2454;Kimagure Orange☆Road: Ano Hi ni Kaeritai;7.81;4368;46;1
32380;Kono Subarashii Sekai ni Shukufuku wo! OVA;7.81;46823;46;4
33263;Kubikiri Cycle: Aoiro Savant to Zaregototsukai;7.82;19317;43;4
13203;Lupin the Third: Mine Fujiko to Iu Onna;7.81;22796;43;6
2963;Minami-ke;7.81;105471;46;6
20;Naruto;7.81;683297;43;6
31953;New Game!;7.81;91932;46;6
28069;Shigatsu wa Kimi no Uso: Moments;7.81;41368;63;4
1002;Top wo Nerae 2! Diebuster;7.81;38691;43;4
9471;Baka to Test to Shoukanjuu: Matsuri;7.80;67684;46;4
150;Blood+;7.80;208321;43;6
60;Chrno Crusade;7.80;140865;43;6
19671;Free!: FrFr - Short Movie;7.80;35956;46;5
120;Fruits Basket;7.80;242553;46;6
74;Gakuen Alice;7.80;52995;46;6
30364;Haikyuu!! Movie 2: Shousha to Haisha;7.81;10558;46;1
8426;Hourou Musuko;7.80;53426;49;6
33209;Huyao Xiao Hongniang: Wangquan Fugui;7.80;1119;46;3
2547;Shoukoujo Sara;7.80;7515;49;6
22101;Soredemo Sekai wa Utsukushii;7.80;99462;44;6
182;Tenkuu no Escaflowne;7.80;83437;44;6
21867;The Disappearance of Conan Edogawa: The Worst Two Days in History;7.80;3735;44;5
28979;To LOVE-Ru Darkness 2nd;7.80;73909;46;6
16011;Tokyo Ravens;7.80;171384;46;6
22819;Aikatsu! Movie;7.79;2813;63;1
9062;Angel Beats! Specials;7.79;139013;43;5
477;Aria The Animation;7.79;76913;51;6
6772;Break Blade 1: Kakusei no Toki;7.79;58184;43;1
2450;Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu;7.79;2688;46;1
5177;Denpa-teki na Kanojo;7.79;85409;64;4
2229;Dragon Quest: Dai no Daibouken;7.79;8999;44;6
6927;Higashi no Eden Soushuuhen: Air Communication;7.79;20059;46;1
4811;Ichigo Mashimaro Encore;7.79;12790;46;4
13403;Inu x Boku SS Special;7.79;46803;46;5
228;Jigoku Shoujo;7.79;172415;56;6
30952;New Initial D Movie: Legend 3 - Mugen;7.79;3479;45;1
24135;Nobunaga Concerto;7.79;25167;55;6
12021;Poyopoyo Kansatsu Nikki;7.79;13832;46;6
17249;Pretty Rhythm: Rainbow Live;7.79;4838;63;6
1011;Ranma ½ Super;7.79;9936;44;4
18119;Servant x Service;7.79;81037;46;6
2787;Shakugan no Shana II (Second);7.79;184525;43;6
6046;Tales of Vesperia: The First Strike;7.79;30524;43;1
9000;Toaru Hikuushi e no Tsuioku;7.79;28857;44;1
10717;Towa no Quon 6: Towa no Quon;7.79;18624;43;1
31580;Ajin;7.78;160972;43;6
31483;Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page;7.77;20749;49;4
531;Bishoujo Senshi Sailor Moon R: The Movie;7.78;33682;49;1
4596;Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion;7.78;23285;43;4
1015;Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi;7.78;51688;46;5
4725;Ga-Rei: Zero;7.78;145102;43;6
6637;Higashi no Eden Movie II: Paradise Lost;7.78;87062;43;1
255;Jungle wa Itsumo Hare nochi Guu Final;7.78;7576;46;4
10790;Kore wa Zombie Desu ka? of the Dead;7.78;180032;43;6
23385;Kyoukai no Kanata: Shinonome;7.78;42344;51;5
14511;Minami-ke Tadaima;7.78;31394;46;6
10389;Momo e no Tegami;7.78;30519;49;1
7592;Nurarihyon no Mago;7.78;122976;43;6
31289;One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi;7.78;11922;43;5
32729;Orange;7.78;165358;49;6
2112;Over Drive;7.78;28007;74;6
208;R.O.D OVA;7.78;41701;43;4
30296;Rakudai Kishi no Cavalry;7.78;188685;43;6
1008;Ranma ½ Specials;7.78;11084;46;4
65;Rozen Maiden: Träumend;7.78;72645;43;6
2499;Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu;7.78;7856;46;1
3470;Special A;7.78;173603;46;6
540;Tenchi Muyou! Ryououki 2nd Season;7.78;15837;43;4
26;Texhnolyze;7.78;95859;43;6
1293;Urusei Yatsura;7.78;23020;43;6
856;Utawarerumono;7.78;91034;43;6
9201;Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky;7.77;40176;43;4
2214;Black Jack 21;7.77;6063;43;6
32108;Digimon Adventure tri. 2: Ketsui;7.77;30684;43;1
123;Fushigi Yuugi;7.77;61622;44;6
488;Ichigo Mashimaro;7.77;46333;46;6
3603;JoJo no Kimyou na Bouken: Phantom Blood;7.77;8534;43;1
32268;Koyomimonogatari;7.77;45632;46;3
7270;Mobile Suit Gundam 00 Special Edition;7.77;7087;43;4
1376;Ojamajo Doremi Na-i-sho;7.77;3620;46;4
464;One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima;7.77;37792;44;1
9745;Sengoku Basara Movie: The Last Party;7.77;18267;43;1
21843;Shingeki no Bahamut: Genesis;7.77;143701;43;6
539;Tenchi Muyou! Ryououki;7.77;25902;43;4
14227;Tonari no Kaibutsu-kun;7.77;349836;46;6
11319;Zero no Tsukaima F;7.77;174026;44;6
24151;Ao Haru Ride OVA;7.76;46864;68;4
997;Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito;7.76;29394;44;1
24913;Bokura wa Minna Kawaisou: Hajimete no;7.76;20622;46;5
31478;Bungou Stray Dogs;7.76;187805;43;6
28479;Detective Conan Movie 19: The Hellfire Sunflowers;7.77;8600;43;1
2471;Doraemon (1979);7.76;14233;44;6
240;Genshiken;7.76;104258;46;6
1301;Ginga Tetsudou 999 (Movie);7.76;7237;44;1
18619;Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!;7.76;16143;62;4
9065;Hakuouki Hekketsuroku;7.76;49771;43;6
5060;Hetalia Axis Powers;7.76;144898;46;3
3731;Itazura na Kiss;7.76;136279;46;6
1412;Lupin III;7.76;34373;43;6
20785;Mahouka Koukou no Rettousei;7.76;285317;59;6
2985;Majin Tantei Nougami Neuro;7.76;42730;46;6
1483;Master Keaton;7.76;9610;44;6
10161;No.6;7.76;168017;43;6
462;One Piece Movie 4: Dead End no Bouken;7.76;39946;43;1
5507;Senjou no Valkyria;7.76;77591;43;6
6444;Tegamibachi;7.76;70987;44;6
10715;Towa no Quon 4: Guren no Shoushin;7.76;18545;43;1
95;Turn A Gundam;7.76;20056;43;6
8247;Bleach Movie 4: Jigoku-hen;7.75;94074;43;1
20031;D-Frag!;7.75;154548;46;6
